"Alexa","Consonant","Dataset","Dictionary","Digits","Entropy"
0.196944,0.532708,"acc009.25_da5854f190c2df17e51bd778d6e75df45a35b71111de7ef9e22a04fb8106833d.csv",0.497291,0.0,2.145851
0.0825,0.729792,"acc070.00_ab70643b7cbeaddfef9310915669fecbe402f34b5422aceda49abbc442c6b959.csv",0.171458,0.087917,2.418894
0.041979,0.613334,"acc086.75_427ae69a0633759b6f86d0386943411f34110598b26934b03bced39747e82469.csv",0.105417,0.256042,2.474115
0.03625,0.718125,"acc089.75_58d26d08aa8c0a238b74c2b801cb6d7f15df32eef8c7f487cb1ef15e876d89b4.csv",0.062708,0.171249,2.436913
0.219236,0.670417,"acc007.38_d0fc2dfbf847c0a1bfc9338e10397b9307d285cb69aa0ab87c46caa72c8d614d.csv",0.491666,0.002083,2.394979
0.102569,0.745625,"acc075.12_92decc7b1a0dc172adae8a0f1262704eccad0905cc68e6f43bfae1cd100e208d.csv",0.192083,0.033958,2.428848
0.125903,0.698334,"acc040.25_0e4410d5c07ebb7e6f2e34b1514f4afcde63f401c228881a3c4a0218c113d437.csv",0.162292,0.00625,2.401771
0.157361,0.712292,"acc018.75_8f21352a8dd7b07d46cd08128f8c420183a537dde2625c3f466f82eabdce546b.csv",0.318125,0.005833,2.391237
0.105174,0.719583,"acc070.62_813e79eddd5e232af4334c9e4fa244d2973be181f3d82557746d803f0db8c962.csv",0.222917,0.01625,2.398107
0.052604,0.668126,"acc078.75_4b8561b3236d8761e86c32db30310278f3f74e2717a82d8aeddd4078f9993aeb.csv",0.115625,0.182292,2.423107
0.130938,0.83375,"acc027.62_8af1c11469a5ddb50fa6477ef4e599bdbd13653879cb197d59c0b9c4d42ea392.csv",0.208125,0.00125,2.420617
0.162361,0.570833,"acc043.50_12e2d638d68c690238441f41f32eca2631cab38144706b01840a22c8dcf436aa.csv",0.348333,0.002708,2.389672
0.191563,0.697501,"acc051.62_3d72440d3ae1dd4cf9beeddcfc7f7139de9f9dd45b48454af14de23ffaea879a.csv",0.392083,0.0025,2.415451
0.134271,0.715,"acc015.12_c9994649b2885af1cfe9437a7f27fea5049cb24d6c1210488223f345f3a282cc.csv",0.260208,0.0,2.396975
0.151945,0.714584,"acc009.00_25265a2c41cfb4c7778f4251f8e891da35dc1ff1736437fe5b5f70830cf28fa3.csv",0.255625,0.002917,2.396033
0.028993,0.55729,"acc089.75_fc33e0ed63184d38a45ffa7df5ce92f1b59ced99e7ace8c8215080b54565089f.csv",0.0525,0.25,2.511884
0.032535,0.715209,"acc092.62_ba8d29deaee16caad39d39d977ad6930e36c4508c6b49b8bfbb07a78423bafb9.csv",0.094375,0.156666,2.439005
0.036493,0.726667,"acc094.00_d6b16d09f35eae458a2490ad11848afb8696e5f8e7bc22383121b1d41dfc1533.csv",0.08,0.169166,2.463282
0.055278,0.753125,"acc078.62_ae16c4892e352e0d62b4b40ecd55de08369ec67dfa80b601503bc16ed96d28f4.csv",0.125417,0.098125,2.402652
0.064479,0.712291,"acc080.50_970779c2cdd0ad071fa2b16ec39d9d3d7be9b70e4ff67db3f0d7162cd1e63e94.csv",0.15,0.097917,2.367063
0.163438,0.713334,"acc061.25_fd7bee3095f95c55613ff3f42fd3dda01463760afed58d533c4246826bd0b4ce.csv",0.324167,0.005833,2.422652
0.153785,0.713542,"acc025.12_7535cc161bf05cd93e710810299f46976529ec17b85adfbb3614922333f684ed.csv",0.287083,0.0,2.381087
0.031701,0.726876,"acc095.25_e739488d273b51c07f0436f68b4081eb113a5e1bba45032e125972eccb00e640.csv",0.063125,0.173333,2.395513
0.041042,0.632707,"acc088.00_77ee64219d3267af5ebf7e06ae952acf9f2e1a9d8169cd1a3de4b180180dd46a.csv",0.096875,0.170834,2.429318
0.144202,0.699792,"acc054.25_6d87cefc85edc6dd10b89d3b1cd8487dec4e4ba5154fba596dbefadff16e918c.csv",0.236667,0.006667,2.405097
0.209861,0.637499,"acc017.88_40823d77eb6562d2a753142f430d5081ac7e1a5083c816739ba38b062f4e5a48.csv",0.39625,0.003333,2.36321
0.213855,0.609374,"acc008.25_a52f4790963550a7ae9566eafc40567e232b990b41195dd670adb9e6e2c1a026.csv",0.422083,0.002292,2.268402
0.160486,0.705625,"acc016.12_c483d2f9239f4b84279cde83c3003d1b74dfe05f73033a892343a4759aa81d4e.csv",0.3525,0.003958,2.396088
0.145486,0.697084,"acc051.50_8ee5e962da5e66837d6b490b70e3a0ccda83e1510299acbb8b774d1784ed717f.csv",0.237708,0.006042,2.401764
0.050174,0.726458,"acc079.12_914dd9ca3e361319f45081abbd3fcc039f18cc981e2854424312a673e336f093.csv",0.10375,0.128959,2.39722
0.147257,0.705625,"acc050.50_036b13cd30d9eb492b26fde3589510d0b536f5e5fdfcb2b00b9c453c96ae0e49.csv",0.41875,0.002708,2.421551
0.195035,0.701667,"acc056.00_cfe78e53da8e158d22f03008c3a5cc2d215a1378db2288989c48bb7627425641.csv",0.5175,0.001042,2.379821
0.035729,0.78375,"acc093.50_2676e375c4667061ccfc4d8f9d9965764ef1acb5d2104ec46e13531b65b3274f.csv",0.073125,0.11125,2.445302
0.183576,0.700417,"acc018.62_577f69a2169984b62af213d713c3bf3ad4fb5e32ac56e47d979e809c1632a47d.csv",0.456042,0.004167,2.399719
0.087882,0.738542,"acc076.38_ea6fa12865d1c513187ef8c9cbf54df3c1ecfde03197ba84091c9fb8508bffb3.csv",0.185,0.066458,2.406136
0.205799,0.640832,"acc021.12_f7189a09246b9a00e2cf19663bfafb059f6387e35de33437dbf2db75c691cf67.csv",0.406042,0.002292,2.369303
0.182188,0.692291,"acc041.38_acbafca2740c46e2cc267e627c5208b32b1fdb7614c1cb3066a2085929b79c22.csv",0.353125,0.001458,2.415819
0.210382,0.652499,"acc036.12_2b03c3cb91f7b644329a9d05d0ae7f0da7bfeb9882ce912f335174a19e0d05d4.csv",0.588333,0.001042,2.424994
0.174271,0.694583,"acc029.75_3ebc61c267db5cfa296c0743a23d9d3d6a5eb4e293dd84df71d1f2c38922185a.csv",0.29,0.004583,2.40785
0.096632,0.762708,"acc071.75_0cb079315a4eaee0c0e7178e6d2728f10727b91218a1ebbfbc8738641808258d.csv",0.2075,0.045,2.420773
0.224479,0.669792,"acc046.50_8d3b6929437be91b0db311b36ddbd1c5136f73f2cd86e7f6c762cef2b253dab4.csv",0.514791,6.25E-4,2.392274
0.031042,0.684168,"acc096.25_00bc9d2fae959d21da90f51718d9ea4693f002850aaac8b6e644e77097ee2ba5.csv",0.066667,0.215626,2.32594
0.154063,0.706667,"acc041.12_341e457c7f38c718331f5d3317e2828e660b46d62a2a2706590956eab8bc4a6e.csv",0.269584,0.00375,2.421867
0.195868,0.706042,"acc057.75_c674e115a879dd69ba37d8900da71af87a061c06daf2d71a7984c55280fa35b8.csv",0.526875,0.001458,2.381543
0.110486,0.749166,"acc043.50_23467a471c5a8ddcc185384e8d936c6f18ce73b1f5634ecb3446afc8f52938f3.csv",0.145625,0.004583,2.421662
0.159236,0.706875,"acc010.12_2268126d812590dad2609403c40526391b9a3b25d06d14a40e5be59c056b7c88.csv",0.306667,0.00625,2.410411
0.213646,0.641666,"acc036.25_2e9f3e5a7fdc84a4c2bce1acd1e0905cec08fd5c0305e73d4257039e94c3685e.csv",0.47375,0.005208,2.385144
0.223681,0.659792,"acc007.62_0644ebd453a68728907acb3a6bcd58150c0096c0a100c4aed86fd794fecee2aa.csv",0.503333,0.002083,2.388626
0.031563,0.73125,"acc094.00_826a4c8520e74f3ec8ebfa5d1ce013e100173d445b629e156a4da9719c7189db.csv",0.072708,0.168749,2.457291
0.03184,0.674375,"acc094.75_039532c5f8ac8d1332225921446aaca66540db7f42d2e3d83520d6060bfa6eac.csv",0.065208,0.226042,2.344681
0.032674,0.717918,"acc095.12_59fde82a8451efe06d4557eaf9c142117287d6ab7a9d1a6f7ccd0e313d2ec8a4.csv",0.085,0.166666,2.436709
0.139757,0.696458,"acc027.62_f9a3d9fbc6c5dc555db16154fd228d05e704622a9b94404fed0a936a0f59955d.csv",0.39,0.00125,2.421922
0.031875,0.739584,"acc095.38_6931979f056a7b628a4bb0cafec0910551126a10f3d638b5264e123955a4b8a2.csv",0.069583,0.162292,2.408429
0.174688,0.69375,"acc018.50_3a1abb5f7afc5c0890c027b425908a59a2e4ea0a23e97d5c9b328b11b46b5eda.csv",0.365833,0.002083,2.398997
0.190035,0.6625,"acc036.25_b2f9103a8d2bd8c49448ca8f45a1adbe7fc0f0b693275caea18e43a716657bd6.csv",0.460625,0.002292,2.388951
0.099028,0.753959,"acc065.12_5464fa77b2f725b7a1d6971f6995e5b29119f9e4301dfdde8e82f6f504b4f773.csv",0.218542,0.046667,2.410727
0.152917,0.568541,"acc040.62_256dd62515e27f4af7e94e2e454a850b10580d75207f369d72fcd075fca71dcf.csv",0.335,0.004167,2.184088
0.10316,0.762917,"acc063.88_1f31797f16698e50202cd84184e9a012c68365980c958255c03563bc990fd693.csv",0.227292,0.025833,2.389414
0.2025,0.697709,"acc049.12_05dab31c7e128b0f37bb5a5353c009664faf84f309e4f22e3d7453e33a2d23d1.csv",0.454791,0.003333,2.399618
0.034653,0.685833,"acc089.12_cb450e5178bc1130d232147715898fa4dc21bd9e35a9c473ffcf3d7845215170.csv",0.074792,0.202293,2.461246
0.109063,0.64375,"acc061.75_eadd393827df404d2d0121e7ab71814cade77feb0c116695e709a9ee1d6cb4b8.csv",0.225208,0.003333,2.410089
0.074722,0.693334,"acc076.75_08768b8cddcc1a4b78441a2b9cf0b2beb833bff549f08aa71d1f7d8bf8655d46.csv",0.141667,0.127291,2.412754
0.033924,0.722292,"acc096.25_8f54d5335937df0caf8112a37e0b9a27ce8aa80b9148e9f94e5dc62f59b62ed6.csv",0.086875,0.166666,2.454523
0.210313,0.699792,"acc007.12_076c2c211e7c3e2a6b00d9ad2d6f94ed7732820faae8d0ea9c565b64bf0d78a0.csv",0.467083,0.004167,2.372424
0.169202,0.536041,"acc008.75_a6bf61bd326d1812d894f91f4fa05a87db1577f3b54700236ca37e2c2239185d.csv",0.467916,0.0,2.121876
0.075417,0.786251,"acc087.62_6abafa996d948ec63782b4a71f20d82e986ed88aed0916e320b210525745d238.csv",0.168125,0.025,2.376487
0.205035,0.692083,"acc009.50_185379d8205f864074bd3493268663e803513ed4069f00db33b46fadb9ea61a0.csv",0.481041,0.0,2.381857
0.144792,0.700833,"acc053.75_16108533fe77f23635fc6ebdc2a2bee39e1204fc852dff3d1a76b80d907cb6d9.csv",0.246042,0.006875,2.391653
0.202361,0.675417,"acc027.12_30257948bf2ffe49a24c24d8257e05cec3442684183efda4e1e57faebb93be48.csv",0.408125,0.002083,2.415923
0.21184,0.671876,"acc060.75_c5d6621163d349e2e97300f84fcb0513de4f08b0b455c8b5b6a0fe10c518e6f0.csv",0.475417,0.00125,2.418375
0.034722,0.535832,"acc091.50_f2e8fb1d73491caafce9d852287b67a65ecf724decbac503abc142fe8efae4b0.csv",0.0875,0.337499,2.494784
0.187326,0.710417,"acc031.75_e26a2f2a669e850f64fcf27ad7bc2cbd3fedd7ab7c3b9f92766d29bdad9c3c48.csv",0.411666,0.001458,2.394153
0.135556,0.80375,"acc026.75_18539994e3829fc837cbf0edbed8f2c7d18ef7d47261c768f8635ccfe0feb0f3.csv",0.217917,0.001875,2.414775
0.029097,0.558749,"acc088.62_09b7c6f363619b6ef024404d924b53a3a48bfce261bc0da259253018d0b90a7b.csv",0.05125,0.239583,2.50907
0.184965,0.718542,"acc033.38_bd2520316b0820ed3e6ba3f81167e7da54de948aa50ee1a858553e040a0b1409.csv",0.439792,0.0,2.410255
0.050174,0.711667,"acc075.88_b319bbf123af5bdad16e1db0b4c0ad06172103f69c8a517ef10cc28cc1b95f9d.csv",0.117708,0.148542,2.456042
0.19184,0.703542,"acc056.38_38ca0c3e641fe8a43bc18808db6e8b1e2c39bd0b896263e10761296dff9a3a8d.csv",0.520416,0.001042,2.380183
0.034931,0.536458,"acc092.50_5c6b5a7e34450e0cd10ac5e47a3ae70101b61c8a8cd52aaf9cf830dd968a93e4.csv",0.086042,0.337707,2.492442
0.033889,0.722292,"acc094.00_56a7c3dc43696a740a32f21e66f914a46d1a83d3d9bb40587c8911dfd5035490.csv",0.074583,0.168958,2.460727
0.049792,0.73896,"acc086.25_2a90abe4afb242f9840cbb0f1fe87074535ea222d0b8db31f079feaf471fe8d9.csv",0.102083,0.097917,2.43244
0.190729,0.673958,"acc019.25_d849d42599348027ee8b2f20b4c1afd04fc9fec748a52e298692bfecbfefcb75.csv",0.331875,0.003958,2.373461
0.190903,0.68625,"acc026.25_2fb87334b2ed42d32bb3ceb67075387de416fca6490ab30e3f4d1ae8d8d3875f.csv",0.3875,0.001458,2.409265
0.197709,0.618959,"acc009.75_0089ba38d42168d89685e086fa9971dc8598175a502af21ae70cf78a58b02ae7.csv",0.495416,0.00125,2.347275
0.037396,0.643751,"acc086.38_596742391f28456de79984a1a69a767ecaaf0fc7f951bad9d29d947126e9a34d.csv",0.100625,0.233334,2.403437
0.034965,0.729584,"acc093.00_4aa017b014bfb838d297c15afdee9c49e71899fa77d26a52200dbb5fdb99655d.csv",0.077708,0.166666,2.463698
0.200486,0.688334,"acc008.75_77571fac508cd61a48ba3cc4424998b296190cefcbd07f105520669bfe2fffdf.csv",0.51375,0.002292,2.393219
0.183576,0.715834,"acc042.25_289655387de26bc5820a84c6465520ad1b5e1f30e4e40bc3f507acbf9c6af1fc.csv",0.370208,0.003333,2.411026
0.037396,0.727292,"acc095.00_6381bfba2c4c3f93df10d349f51c32fa8b185a573150bad089478c5ac8e1ea46.csv",0.082292,0.166666,2.457394
0.107535,0.745,"acc042.38_2e5ca1e7594a6a456379728e5d71ddea6d15afb5f149756d9a43d5c39cb18125.csv",0.17,0.005417,2.411347
0.22,0.664583,"acc009.62_7acba62e8feb1f2f42a6d9feb6a015e107344daba592ade091a2cd23ad15d033.csv",0.445625,6.25E-4,2.383989
0.199549,0.665208,"acc018.00_84e1dff52a7f668837f67f8a6fe0ca6b1f3dd268461bbd2825b601cf35934d88.csv",0.48,0.004792,2.394043
0.165382,0.586875,"acc044.62_1468e0fc78b70ab28f284e9c7e8bc2df351317b44d993f57ff84b5ceeb11255a.csv",0.33375,0.003333,2.383099
0.145729,0.70875,"acc052.00_be400f70c625c2299f9aa821000d6e732ede9604e9d8e480fdb1eb2ef74f2344.csv",0.422708,0.003125,2.410192
0.101701,0.706875,"acc066.62_d428f0129f49df69eb31fdfff0ab4acd4b190a1ac3c9ff29caef9191456b5e7b.csv",0.192917,0.099792,2.428069
0.121875,0.69875,"acc042.00_3129ae6368df055875e77851681167f75821715674cd203cc9b3b3818dd5e799.csv",0.166667,0.005417,2.397918
0.203403,0.686458,"acc022.50_77676f25b8c1a714a361cdc2bfb16622988e01fe014739302298f61038997f24.csv",0.421458,0.001458,2.374932
0.199965,0.682292,"acc022.88_33967432358bb0d37f309b1a61fd042924fda1dded10cb621d4b8746a78f8bc2.csv",0.408333,0.001667,2.37368
0.039618,0.642292,"acc089.62_cf5405a3dad9d9b01dc8539070abbe8fc818ca826931a31ad08bb89616c22a83.csv",0.088958,0.23396,2.453266
0.071111,0.761459,"acc074.12_916fa6f9bd2ac5e594122caaae7ee4b3df8d01e7ed4f7d49b7f7b9742e06dbd6.csv",0.168958,0.045833,2.348942
0.056632,0.769792,"acc078.25_ebb6c7a72c548e44d0978b37cba074d024367c1d80aed73d531c80eb42024df2.csv",0.1225,0.087292,2.439162
0.162466,0.706667,"acc013.12_b245473f37ebcf60d881fff5b843ffd767725e6ca87f1adefca23edf9d346bba.csv",0.317084,0.005833,2.415152
0.110035,0.760416,"acc073.00_90940a85b095ac0df09a40a353dc96b36c6054ca1457cd5602ab28d9c065fec0.csv",0.203125,0.004583,2.360906
0.194653,0.485417,"acc035.25_31df6b484b555bf3f23046d55098fbb3c0f36ede9c0f5b85d7671ef8b8f45031.csv",0.428125,0.001458,2.073911
0.215868,0.675,"acc009.50_2f578b2bcdfb03c557c988658ca7225549a62b50938ab2a5cda9705ba27f3b4d.csv",0.463541,0.0025,2.387895
0.212361,0.614583,"acc009.50_ad75baa2d08ced58bb06d8e85fc47b36a75a75aad96126936d2be86dcaa2f99d.csv",0.487708,0.0,2.351897
0.135035,0.641667,"acc071.12_6d5bc523fa847ca047a53a770ffa8294cc0ff7b7ea46711f52b75722d254ea7e.csv",0.282917,0.034583,2.425458
0.20684,0.647708,"acc008.88_a363b6fce02d06bca40108855d84b93ef793aace76f82830a93ea15e78603b8b.csv",0.455208,0.005417,2.363988
0.141563,0.698958,"acc053.37_aead3cb85d6216c95e1f8e1365fd10d47d9c0ecefd355d4b5ea37ba74c00e066.csv",0.23625,0.007083,2.394524
0.16441,0.712709,"acc018.50_3a89f502c8c32e4c4b6ee0b20050dd471be7689c4649a7637163d5f11416544d.csv",0.308333,0.006042,2.402589
0.203542,0.673125,"acc031.62_fbf7195ccb0f04429585e14614e04b5776797696dd4bc9b99ddb2a900a23ec2e.csv",0.427292,0.004375,2.386394
0.027847,0.563123,"acc088.75_341f04daceae3aaaf21481127836b0c604e7d3a72a85b8796e142a7a35d742ef.csv",0.046875,0.260415,2.51032
0.155938,0.714584,"acc025.50_8b84dbfc4408faafa0b5fb27e70998baad86b2d3f933ed632afe85b7b242f0bb.csv",0.297292,0.0,2.37608
0.145799,0.717084,"acc052.00_0ea3b482f581c8202c03bb1b139b93dd139bd4a7344c37c9d4362e247c584d2e.csv",0.43125,0.0025,2.414932
0.228681,0.647291,"acc046.25_9610a4836621b006e0519fcb43ae46e01952f158d41b521f0a0694740339565e.csv",0.539791,0.001458,2.414099
0.171216,0.693333,"acc031.75_8d0aa56669a4fe4fd18b72a1be5db8183d99036b3d749fc66b612988b9954140.csv",0.305625,0.005417,2.407329
0.13941,0.708334,"acc050.38_52e34824cbc8f68e0244b0c5c5da8cfbc99a6a13027734b45519056d121f17c4.csv",0.4125,0.003542,2.41483
0.092118,0.743751,"acc080.38_5e66888be143dae38fd3dd74c3ee944b47a6b79e24135246a8694305ed6b0735.csv",0.215833,0.035417,2.408737
0.221007,0.465417,"acc015.75_6e18bdd3031f294a5efe2776db73bcf9ef1dc234f079c094444007cd819fb11f.csv",0.597291,0.002708,2.06436
0.144722,0.713542,"acc050.75_3b3731c715d88387000da8aa1d8c83ecab60704ee28f94d9ae5c4755ed39d658.csv",0.414375,0.002292,2.415616
0.113368,0.767292,"acc073.50_030ced930d9046f2b6ccbb05a088d5508579244272edbbc8abec485f35672225.csv",0.189583,0.02375,2.415097
0.20691,0.639791,"acc036.25_b7fa8683fbc1e7ae1709808e6a625f6992c7d18ce0e5064fd1b6bab67322660e.csv",0.476042,0.006042,2.381441
0.182639,0.716875,"acc027.88_199140a6db893a189bec9eeb34d1399799c1a217a27ce1f8fb6f51980babc5b3.csv",0.3675,0.0,2.373736
0.200556,0.674375,"acc039.12_e465dbcfc7c84c414276ca92a7976d2465eb0ad8938309f48522b59987d19d17.csv",0.556666,0.001458,2.41504
0.158229,0.721459,"acc009.75_4dcf83fb442dc330365cb6d3dc320074a4be557226534b8e363b6a90840ad4fa.csv",0.262083,0.002917,2.396081
0.216806,0.47,"acc016.25_646d4afe1750858e6692c288f54ff8f63c7062ddb860ef2f60a75a7174822f87.csv",0.586874,0.002917,2.062953
0.19993,0.682291,"acc025.75_d53befb968a93b57cd73f7a374be041e288ff59c2cafd1f8e08bad59076f8996.csv",0.40125,0.001667,2.410089
0.130903,0.804583,"acc024.62_8702c22f3b56c4ddcf5e40e64b342ade1ceaa47ea41b5286dc5d098637748fee.csv",0.217708,0.001458,2.418581
0.137084,0.822499,"acc064.25_29f693fc485c71e52c7c1c18e87892cbe69c311f46feae267a75dbdf51e8d9ba.csv",0.289375,0.013125,2.385829
0.076806,0.673541,"acc074.12_341b351b1f0ba37900c859184658b5e4484ee93cdeb0cc762b3f4fdd033eb2db.csv",0.187917,0.097083,2.377533
0.147709,0.758333,"acc061.00_95851f5bd571a4647c35672556b4c21281e06e6aee94d37740c66991198a283a.csv",0.294583,0.004375,2.391802
0.197951,0.67375,"acc026.50_80896a28f2e0cbd5d584f4f060f2359c38ba42882f8d4a1c169a69e309917d07.csv",0.382917,0.002083,2.408524
0.046285,0.746875,"acc088.88_8c7a5165ac5cf42170ca6dc19870b6f8253be6888464ef53dcf0d0f2b82b2771.csv",0.081667,0.132291,2.440986
0.164236,0.555208,"acc065.12_9d392ad7fff9edc91db5e58e372c07c9fb3c1a35ffffdf60e228992e0f220a7c.csv",0.359792,0.005417,2.408329
0.045347,0.715834,"acc085.25_df6942b9cf4aeec80dafddde956698e0208b8319bb229fa11f3fea9822c2536b.csv",0.100417,0.129375,2.43619
0.118125,0.728125,"acc050.25_8b225336cdc066c2ede9fb3046b07489a086039373852b5c65d53f40007a8298.csv",0.245,0.004167,2.316888
0.027083,0.68375,"acc089.88_21dc427d6e532204045e8db06572f4f853733ff50069898ce39f73978daf8224.csv",0.055,0.214791,2.451198
0.184792,0.708542,"acc051.75_a21508e56a0488aa21c6f4c11bb90ad575999214ebea38eafcc2178f5b22ff9b.csv",0.374583,0.003333,2.369767
0.047187,0.675417,"acc084.38_3c3cc4f636ba033d6b3da71971d09db18d0a08a2073ef62a3156ca7f04f4afe2.csv",0.098542,0.119166,2.436245
0.158264,0.693542,"acc053.50_1210a752710ce347666fc96e0930d73a6e25895bf1c30aad4abeaa6478d9c68d.csv",0.274375,0.006875,2.382849
0.141458,0.71,"acc052.12_5519c3ba1e6368259525eff704b2fbadda36982bbfb22e5acd53ab703a3ad112.csv",0.416042,0.003333,2.406441
0.217049,0.4625,"acc015.62_aa1cea25bd94dcad20327fa9b4bc604e4ca87f94eb09578496dbd13394faba2b.csv",0.584375,0.003125,2.054714
0.191701,0.723542,"acc031.87_240dcce2e870ad34e030f008ca97fb60dd1832b044e20d87d788bea1109ef41c.csv",0.426875,0.0,2.417181
0.152327,0.712917,"acc008.12_68e6713b99c735534b562abfffc0b021a6ed54ff1d9c89bab96618a73f52f5a7.csv",0.256875,0.004167,2.394367
0.198542,0.714584,"acc033.88_15192c6e37ded2e98fadfbcd5d7e39c209c019fe770fb9064bac169c449520c4.csv",0.447708,0.0,2.385237
0.035347,0.614582,"acc095.12_7b948bc8855db66a7347c1aaef3cb69e4bcb2474844a57c28025940d7b15c6aa.csv",0.096875,0.169999,2.439791
0.207882,0.664375,"acc038.62_c314ba4e936f757290d6e5049fffba9b090d28fc82dc7367d0728716c974fe87.csv",0.57875,6.25E-4,2.423115
0.212812,0.664167,"acc027.75_6483ce09765e70d8bcbbf59b27abb64878ab6a39c53ae220d64179b24b13a2a3.csv",0.462916,0.003333,2.388784
0.208785,0.487917,"acc015.62_02161d527e13fcb93019eeb650e325edce79ee8fb1f5e6d83337c0c8329131af.csv",0.550416,0.003542,2.093638
0.19875,0.654166,"acc032.88_dc744305a224fd5468698fe8cded577773482a1c234fd1f1ef6991150a6008f4.csv",0.470416,0.002083,2.377172
0.047535,0.805,"acc087.88_dbd7778b86e9677527bc14728ea5b95303c64726d9ad79756632a360d3848b64.csv",0.109583,0.079166,2.408941
0.060937,0.778333,"acc079.75_9dbdd1aa940c43879dc98fe53d9c56b0dca6dbfeb93ee4216758ed255e0cdef0.csv",0.137708,0.086667,2.449469
0.122917,0.690834,"acc075.75_920ee56f8bdc559a7eacec500618ba577956397618f81cf0b4e81751a70950c6.csv",0.259375,0.066042,2.404201
0.034722,0.726251,"acc095.88_fc62b462e180c0e7dcbf6a3b81b1c026e15417c6866087c17115c2a8249821ed.csv",0.086042,0.166666,2.448273
0.13934,0.709792,"acc030.00_69c80ef2ed413a016c1b78b789078a1deefd6987ad661fe95732caf968e290aa.csv",0.380625,2.08E-4,2.3435
0.138299,0.774792,"acc028.38_7e55ce49b91229b698d4d7ecf13f7da783f2c722ea6c64614560869c189bb28b.csv",0.248958,0.001042,2.406126
0.182986,0.710417,"acc038.88_67641d38d965b1abb0d8f54a09d5020cf341a77fe2d0c729cd776f4eac40373d.csv",0.389167,0.003125,2.411811
0.129722,0.761041,"acc059.25_b36d6e69d4078d974bd1b40eb29080552e594b859e62de3469bbb6de4b5a41d2.csv",0.269792,0.013125,2.390655
0.0825,0.724167,"acc070.50_383d5b2dc3fa0160a1b4ab0ee73ec95421a43a51d4cfe462fded5eb128fc6450.csv",0.205625,0.086667,2.43296
0.144097,0.705834,"acc051.50_a0fda92c6e518bc9bbb7ae60df73f7cd1557791e02d493aebc239a12337d3933.csv",0.417292,0.00375,2.417905
0.035903,0.541041,"acc093.12_4fe297589bb1f54e86ac0969549f2dd67fd2d5d0d283d5629e0fc4d01def2f3a.csv",0.086458,0.337707,2.485932
0.144236,0.708125,"acc050.00_9942823502fcb0ecef4361f62941ea10f0afec1feb44bcfeba44d94859956e7c.csv",0.42125,0.003333,2.413211
0.04566,0.66,"acc079.50_4543ce23cced8536bcb08332002acea47207e54c2e9713cbb29f8bf562d3ce67.csv",0.1025,0.192501,2.461042
0.090069,0.680001,"acc070.75_2e6a615a245543dd566de01796e496f2d140ab2a6d02f272ab839f2427c41d64.csv",0.201042,0.105625,2.429571
0.124167,0.704792,"acc041.88_60355e399fc186f52eedc6446a29adb53c5ff143f1ddb00ca29145577f67b213.csv",0.152708,0.004583,2.403281
0.152326,0.702917,"acc051.38_32037cbeac3cb7f95a857b20cfe1bce72f1c22eb2a000d77f5a4c5de61da93a3.csv",0.339583,0.017708,2.402275
0.072396,0.657916,"acc077.75_e6d94f1438237d819ce82731d08abda3db1d3e529ce5f644f5be72f2255989b4.csv",0.164583,0.118958,2.438846
0.176875,0.651875,"acc019.00_e1bf44b75a9863a45bded58651ba998deee2ac43f5286f815da402a3beefa4bb.csv",0.43625,0.004167,2.400821
0.158229,0.734375,"acc056.38_0e87b0d27e9fc2b6250f24e8fa28bb5f756d3703abcb8f1b55b29d1f02ce7b55.csv",0.304167,0.003958,2.404736
0.192292,0.722084,"acc030.38_8651f26b27af02617bb675f838c6f61c44fc6a2794fe28447f4cc6860c10a292.csv",0.46375,0.0,2.415765
0.159445,0.712083,"acc016.12_953903478f86a0518bd007ee2f711a78be454dfc4cbf2c674314fcace59e8f1f.csv",0.295417,0.005417,2.379672
0.128333,0.731459,"acc051.62_d5a921fbf1d74370787afee4a1ff36a2ca06f42c24f269e63e4b5dc912a4980c.csv",0.231458,0.006875,2.393878
0.070035,0.757708,"acc085.00_62e28d2e9adc461e58258ba6d158b3cbe5a8dcd9c5487c1314ebee5729333eb4.csv",0.131042,0.086875,2.427077
0.211458,0.687084,"acc008.62_8584d2d6f674b088b3d103ebf160659f644c55c03d8367a3a54ebf2ec7d72b49.csv",0.483958,0.003542,2.367581
0.052882,0.738542,"acc080.25_4cfa85db0c1f7c0e02b14eb706d5ac4abf6d6d78839ac5f58de2ce785dc83028.csv",0.101458,0.118542,2.432291
0.143056,0.82125,"acc064.88_73474100fb060f35a39025cab41a7f25c0c8b7d6da5bd78668511145b6b3201c.csv",0.278333,0.002708,2.40181
0.087951,0.7925,"acc053.62_21b03bd946b7a084eb4bd50ec5781dd26de7d315a1c9cbfe3ce50ebed36a54bc.csv",0.215833,0.064375,2.406449
0.195451,0.707084,"acc032.00_953f39e284c972df9d23d4d66223414b5c61c541b5b2a86c56c5a9091bcd4d9c.csv",0.496041,4.17E-4,2.388524
0.18566,0.712709,"acc048.75_d8412b9e315d4785efba0937a15f6534cd11b7c2b8426622589a8248bb00beac.csv",0.446458,0.002083,2.404838
0.19941,0.647083,"acc064.50_8d7cedc69304bd60fa67d2b0a4f8ea13c035848e337a391d995c5a47d7785e99.csv",0.44,0.001458,2.408894
